Date-Time,C23_Vibration_Bearing_1,C23_Vibration_Bearing_2,C23_Vibration_Bearing_3,C23_Vibration_Bearing_4,,,
2020-05-28T23:20:01,0.06164,0.07279,0.07385,0.04318,,,
2020-05-28T23:50:01,0.06163,0.07313,0.07370,0.04321,,,
2020-05-29T00:20:01,0.05967,0.07203,0.07425,0.04310,,,
2020-05-29T00:50:01,0.05865,0.07389,0.07495,0.04316,,,
2020-05-29T01:20:01,0.06135,0.07249,0.07540,0.04312,,,
2020-05-29T01:50:01,0.06145,0.07482,0.07254,0.04313,,,
2020-05-29T02:20:01,0.06028,0.07340,0.07347,0.04314,,,
2020-05-29T02:50:01,0.06032,0.07436,0.07419,0.04319,,,
2020-05-29T03:20:01,0.05965,0.07502,0.07484,0.04317,,,
2020-05-29T03:50:01,0.05984,0.07261,0.07234,0.04315,,,
2020-05-29T04:20:01,0.06100,0.07268,0.07438,0.04313,,,
2020-05-29T04:50:01,0.05971,0.07403,0.07312,0.04309,,,
2020-05-29T05:20:01,0.06002,0.07435,0.07351,0.04320,,,
2020-05-29T05:50:01,0.06058,0.07255,0.07469,0.04307,,,
2020-05-29T06:20:01,0.05948,0.07526,0.07261,0.04307,,,
2020-05-29T06:50:01,0.06128,0.07406,0.07206,0.04320,,,
2020-05-29T07:20:01,0.06030,0.07262,0.07530,0.04320,,,
2020-05-29T07:50:01,0.06119,0.07269,0.07336,0.04311,,,
2020-05-29T08:20:01,0.05934,0.07501,0.07247,0.04313,,,
2020-05-29T08:50:01,0.06156,0.07370,0.07256,0.04323,,,
2020-05-29T09:20:01,0.05950,0.07422,0.07350,0.04323,,,
2020-05-29T09:50:01,0.06070,0.07348,0.07208,0.04313,,,
2020-05-29T10:20:01,0.06168,0.07456,0.07329,0.04319,,,
2020-05-29T10:50:01,0.06010,0.07233,0.07413,0.04327,,,
2020-05-29T11:20:01,0.06067,0.07417,0.07515,0.04324,,,
2020-05-29T11:50:01,0.05884,0.07435,0.07545,0.04324,,,
2020-05-29T12:20:01,0.06150,0.07315,0.07374,0.04322,,,
2020-05-29T12:50:01,0.06135,0.07394,0.07398,0.04316,,,
2020-05-29T13:20:01,0.06150,0.07472,0.07535,0.04317,,,
2020-05-29T13:50:01,0.06085,0.07214,0.07186,0.04312,,,
2020-05-29T14:20:01,0.06094,0.07348,0.07249,0.04324,,,
2020-05-29T14:50:01,0.06092,0.07408,0.07447,0.04322,,,
2020-05-29T15:20:01,0.05961,0.07528,0.07287,0.04326,,,
2020-05-29T15:50:01,0.06170,0.07324,0.07540,0.04324,,,
2020-05-29T16:20:01,0.05964,0.07370,0.07524,0.04310,,,
2020-05-29T16:50:00,0.05993,0.07415,0.07453,0.04326,,,
2020-05-29T17:20:00,0.05851,0.07548,0.07265,0.04326,,,
2020-05-29T17:50:00,0.06103,0.07354,0.07248,0.04315,,,
2020-05-29T18:20:00,0.05842,0.07394,0.07448,0.04311,,,
2020-05-29T18:50:00,0.06128,0.07231,0.07440,0.04310,,,
2020-05-29T19:20:00,0.06034,0.07481,0.07399,0.04313,,,
2020-05-29T19:50:00,0.05903,0.07234,0.07450,0.04314,,,
2020-05-29T20:20:00,0.05953,0.07555,0.07508,0.04327,,,
2020-05-29T20:50:00,0.06156,0.07372,0.07465,0.04320,,,
2020-05-29T21:20:00,0.06114,0.07437,0.07450,0.04313,,,
2020-05-29T21:50:00,0.05886,0.07394,0.07274,0.04327,,,
2020-05-29T22:20:00,0.06038,0.07352,0.07376,0.04309,,,
2020-05-29T22:50:00,0.05885,0.07281,0.07292,0.04311,,,
2020-05-29T23:20:00,0.06011,0.07493,0.07366,0.04318,,,
2020-05-29T23:50:00,0.05834,0.07199,0.07517,0.04322,,,
2020-05-30T00:20:00,0.06172,0.07507,0.07371,0.04309,,,
2020-05-30T00:50:00,0.06027,0.07477,0.07365,0.04310,,,
2020-05-30T01:20:00,0.05936,0.07188,0.07188,0.04318,,,
2020-05-30T01:50:00,0.05996,0.07370,0.07230,0.04313,,,
2020-05-30T02:20:00,0.05954,0.07239,0.07432,0.04319,,,
2020-05-30T02:50:00,0.05892,0.07519,0.07297,0.04326,,,
2020-05-30T03:20:00,0.06105,0.07265,0.07337,0.04313,,,
2020-05-30T03:50:00,0.05896,0.07525,0.07438,0.04319,,,
2020-05-30T04:20:00,0.06024,0.07457,0.07358,0.04318,,,
2020-05-30T04:50:00,0.06012,0.07423,0.07533,0.04323,,,
2020-05-30T05:20:00,0.06097,0.07250,0.07237,0.04307,,,
2020-05-30T05:50:00,0.06095,0.07228,0.07563,0.04307,,,
2020-05-30T06:20:00,0.06121,0.07519,0.07271,0.04315,,,
2020-05-30T06:50:00,0.05906,0.07537,0.07396,0.04312,,,
2020-05-30T07:20:00,0.06074,0.07188,0.07338,0.04314,,,
2020-05-30T07:50:00,0.05950,0.07194,0.07516,0.04308,,,
2020-05-30T08:20:00,0.06086,0.07314,0.07406,0.04314,,,
2020-05-30T08:50:00,0.06170,0.07265,0.07285,0.04310,,,
2020-05-30T09:20:00,0.06170,0.07404,0.07506,0.04321,,,
2020-05-30T09:50:00,0.05906,0.07454,0.07331,0.04312,,,
2020-05-30T10:20:00,0.05967,0.07478,0.07518,0.04312,,,
2020-05-30T10:50:00,0.06027,0.07417,0.07551,0.04324,,,
2020-05-30T11:20:00,0.06133,0.07398,0.07361,0.04309,,,
2020-05-30T11:50:00,0.06133,0.07452,0.07244,0.04314,,,
2020-05-30T12:20:00,0.05971,0.07284,0.07474,0.04319,,,
2020-05-30T12:50:00,0.06093,0.07414,0.07444,0.04314,,,
2020-05-30T13:20:00,0.06056,0.07261,0.07427,0.04324,,,
2020-05-30T13:50:00,0.05865,0.07346,0.07526,0.04309,,,
2020-05-30T14:20:00,0.06123,0.07495,0.07286,0.04327,,,
2020-05-30T14:50:00,0.05885,0.07299,0.07379,0.04323,,,
2020-05-30T15:20:00,0.06067,0.07334,0.07279,0.04319,,,
2020-05-30T15:50:00,0.06021,0.07516,0.07349,0.04313,,,
2020-05-30T16:20:00,0.06096,0.07487,0.07432,0.04307,,,
2020-05-30T16:50:00,0.06077,0.07268,0.07507,0.04316,,,
2020-05-30T17:20:00,0.05977,0.07324,0.07195,0.04326,,,
2020-05-30T17:50:00,0.06146,0.07524,0.07458,0.04312,,,
2020-05-30T18:20:00,0.05872,0.07408,0.07316,0.04319,,,
2020-05-30T18:50:00,0.06025,0.07310,0.07395,0.04309,,,
2020-05-30T19:20:00,0.05902,0.07309,0.07347,0.04307,,,
2020-05-30T19:50:00,0.05991,0.07443,0.07553,0.04322,,,
2020-05-30T20:20:00,0.06154,0.07461,0.07276,0.04315,,,
2020-05-30T20:50:00,0.05860,0.07278,0.07515,0.04318,,,
2020-05-30T21:20:00,0.06056,0.07537,0.07294,0.04317,,,
2020-05-30T21:50:00,0.05951,0.07217,0.07266,0.04323,,,
2020-05-30T22:20:00,0.05849,0.07261,0.07439,0.04328,,,
2020-05-30T22:50:00,0.06034,0.07502,0.07326,0.04323,,,
2020-05-30T23:20:00,0.05896,0.07558,0.07315,0.04314,,,
2020-05-30T23:50:00,0.05862,0.07473,0.07208,0.04324,,,
2020-05-31T00:20:00,0.06076,0.07433,0.07513,0.04307,,,
2020-05-31T00:50:00,0.06067,0.07484,0.07536,0.04318,,,
2020-05-31T01:20:00,0.05849,0.07262,0.07474,0.04325,,,
2020-05-31T01:50:00,0.05926,0.07384,0.07388,0.04309,,,
2020-05-31T02:20:00,0.05976,0.07395,0.07320,0.04328,,,
2020-05-31T02:50:00,0.05971,0.07396,0.07191,0.04317,,,
2020-05-31T03:20:00,0.06061,0.07251,0.07275,0.04322,,,
2020-05-31T03:50:00,0.05953,0.07521,0.07302,0.04312,,,
2020-05-31T04:20:00,0.05980,0.07498,0.07375,0.04317,,,
2020-05-31T04:50:00,0.05991,0.07490,0.07448,0.04315,,,
2020-05-31T05:20:00,0.05835,0.07344,0.07557,0.04324,,,
2020-05-31T05:50:00,0.06091,0.07271,0.07212,0.04307,,,
2020-05-31T06:20:00,0.06026,0.07255,0.07523,0.04316,,,
2020-05-31T06:50:00,0.06164,0.07311,0.07277,0.04326,,,
2020-05-31T07:20:00,0.06053,0.07261,0.07205,0.04325,,,
2020-05-31T07:50:00,0.06090,0.07249,0.07220,0.04309,,,
2020-05-31T08:20:00,0.05845,0.07332,0.07419,0.04322,,,
2020-05-31T08:50:00,0.06060,0.07548,0.07432,0.04319,,,
2020-05-31T09:20:00,0.05926,0.07403,0.07332,0.04319,,,
2020-05-31T09:50:00,0.05852,0.07481,0.07535,0.04313,,,
2020-05-31T10:20:00,0.05846,0.07422,0.07518,0.04323,,,
2020-05-31T10:50:00,0.05857,0.07341,0.07323,0.04313,,,
2020-05-31T11:20:00,0.06160,0.07430,0.07305,0.04324,,,
2020-05-31T11:50:00,0.05866,0.07415,0.07443,0.04313,,,
2020-05-31T12:20:00,0.05969,0.07383,0.07561,0.04322,,,
2020-05-31T12:50:00,0.06081,0.07333,0.07371,0.04309,,,
2020-05-31T13:20:00,0.05909,0.07301,0.07463,0.04311,,,
2020-05-31T13:50:00,0.05884,0.07250,0.07234,0.04315,,,
2020-05-31T14:20:00,0.06090,0.07496,0.07278,0.04322,,,
2020-05-31T14:50:00,0.05940,0.07323,0.07488,0.04317,,,
2020-05-31T15:20:00,0.06118,0.07211,0.07451,0.04317,,,
2020-05-31T15:50:00,0.06013,0.07526,0.07406,0.04317,,,
2020-05-31T16:20:00,0.06005,0.07186,0.07466,0.04312,,,
2020-05-31T16:50:00,0.06068,0.07503,0.07429,0.04320,,,
2020-05-31T17:20:00,0.05847,0.07202,0.07316,0.04318,,,
2020-05-31T17:50:00,0.05863,0.07218,0.07338,0.04309,,,
2020-05-31T18:20:00,0.06113,0.07541,0.07520,0.04317,,,
2020-05-31T18:50:00,0.05900,0.07456,0.07378,0.04328,,,
2020-05-31T19:20:00,0.06060,0.07499,0.07357,0.04317,,,
2020-05-31T19:50:00,0.05896,0.07198,0.07521,0.04315,,,
2020-05-31T20:20:00,0.05876,0.07411,0.07349,0.04328,,,
2020-05-31T20:50:00,0.06139,0.07523,0.07454,0.04319,,,
2020-05-31T21:20:00,0.06121,0.07283,0.07511,0.04309,,,
2020-05-31T21:50:00,0.05915,0.07547,0.07410,0.04308,,,
2020-05-31T22:20:00,0.06055,0.07389,0.07310,0.04312,,,
2020-05-31T22:50:00,0.05901,0.07405,0.07316,0.04316,,,
2020-05-31T23:20:00,0.05870,0.07535,0.07530,0.04312,,,
2020-05-31T23:50:00,0.05995,0.07521,0.07392,0.04319,,,
2020-06-01T00:20:00,0.06011,0.07203,0.07317,0.04312,,,
2020-06-01T00:50:00,0.06118,0.07431,0.07195,0.04315,,,
2020-06-01T01:20:00,0.05921,0.07472,0.07384,0.04308,,,
2020-06-01T01:50:00,0.06017,0.07392,0.07291,0.04318,,,
2020-06-01T02:20:00,0.05914,0.07373,0.07412,0.04324,,,
2020-06-01T02:50:00,0.06052,0.07187,0.07307,0.04320,,,
2020-06-01T03:20:00,0.06148,0.07274,0.07395,0.04320,,,
2020-06-01T03:50:00,0.06041,0.07524,0.07333,0.04326,,,
2020-06-01T04:20:00,0.06082,0.07245,0.07419,0.04324,,,
2020-06-01T04:50:00,0.06090,0.07522,0.07447,0.04324,,,
2020-06-01T05:20:00,0.05927,0.07249,0.07543,0.04313,,,
2020-06-01T05:50:00,0.05838,0.07275,0.07514,0.04312,,,
2020-06-01T06:20:00,0.05980,0.07294,0.07415,0.04325,,,
2020-06-01T06:50:00,0.05895,0.07271,0.07360,0.04307,,,
2020-06-01T07:20:00,0.05971,0.07469,0.07468,0.04308,,,
2020-06-01T07:50:00,0.05970,0.07405,0.07559,0.04309,,,
2020-06-01T08:20:00,0.06058,0.07276,0.07391,0.04325,,,
2020-06-01T08:50:00,0.05917,0.07328,0.07242,0.04315,,,
2020-06-01T09:20:00,0.06112,0.07377,0.07335,0.04312,,,
2020-06-01T09:50:00,0.05955,0.07517,0.07340,0.04323,,,
2020-06-01T10:20:00,0.05960,0.07215,0.07217,0.04327,,,
2020-06-01T10:50:00,0.06162,0.07252,0.07192,0.04309,,,
2020-06-01T11:20:00,0.06013,0.07439,0.07500,0.04323,,,
2020-06-01T11:50:00,0.06032,0.07429,0.07332,0.04316,,,
2020-06-01T12:20:00,0.05873,0.07405,0.07365,0.04316,,,
2020-06-01T12:50:00,0.06083,0.07196,0.07330,0.04319,,,
2020-06-01T13:20:00,0.06083,0.07458,0.07457,0.04320,,,
2020-06-01T13:50:00,0.05969,0.07437,0.07198,0.04320,,,
2020-06-01T14:20:00,0.06050,0.07415,0.07368,0.04319,,,
2020-06-01T14:50:00,0.06069,0.07271,0.07226,0.04319,,,
2020-06-01T15:20:00,0.05937,0.07455,0.07461,0.04326,,,
2020-06-01T15:50:00,0.05856,0.07349,0.07329,0.04328,,,
2020-06-01T16:20:00,0.06111,0.07240,0.07429,0.04317,,,
2020-06-01T16:50:00,0.05918,0.07272,0.07362,0.04309,,,
2020-06-01T17:20:00,0.06160,0.07353,0.07562,0.04319,,,
2020-06-01T17:50:00,0.06096,0.07408,0.07470,0.04322,,,
2020-06-01T18:20:00,0.06025,0.07507,0.07222,0.04308,,,
2020-06-01T18:50:00,0.05947,0.07401,0.07197,0.04319,,,
2020-06-01T19:20:00,0.05987,0.07294,0.07350,0.04322,,,
2020-06-01T19:50:00,0.05870,0.07538,0.07256,0.04321,,,
2020-06-01T20:20:00,0.05986,0.07392,0.07542,0.04317,,,
2020-06-01T20:50:00,0.06060,0.07410,0.07464,0.04315,,,
2020-06-01T21:20:00,0.06134,0.07487,0.07352,0.04307,,,
2020-06-01T21:50:00,0.05914,0.07316,0.07253,0.04324,,,
2020-06-01T22:20:00,0.05981,0.07436,0.07404,0.04316,,,
2020-06-01T22:50:00,0.05841,0.07274,0.07426,0.04321,,,
2020-06-01T23:20:00,0.05931,0.07315,0.07233,0.04313,,,
2020-06-01T23:50:00,0.05851,0.07378,0.07214,0.04319,,,
2020-06-02T00:20:00,0.06056,0.07271,0.07450,0.04328,,,
2020-06-02T00:50:00,0.06013,0.07563,0.07215,0.04317,,,
2020-06-02T01:20:00,0.05888,0.07264,0.07348,0.04325,,,
2020-06-02T01:50:00,0.05948,0.07485,0.07462,0.04319,,,
2020-06-02T02:20:00,0.06026,0.07292,0.07290,0.04319,,,
2020-06-02T02:50:00,0.05956,0.07285,0.07510,0.04315,,,
2020-06-02T03:20:00,0.06088,0.07484,0.07519,0.04320,,,
2020-06-02T03:50:00,0.05947,0.07510,0.07344,0.04312,,,
2020-06-02T04:20:00,0.06084,0.07472,0.07553,0.04309,,,
2020-06-02T04:50:00,0.05882,0.07544,0.07200,0.04327,,,
2020-06-02T05:20:00,0.05880,0.07537,0.07299,0.04315,,,
2020-06-02T05:50:00,0.06130,0.07396,0.07486,0.04311,,,
2020-06-02T06:20:00,0.06102,0.07349,0.07386,0.04325,,,
2020-06-02T06:50:00,0.06109,0.07376,0.07430,0.04312,,,
2020-06-02T07:20:00,0.05939,0.07354,0.07359,0.04311,,,
2020-06-02T07:50:00,0.05951,0.07559,0.07431,0.04312,,,
2020-06-02T08:20:00,0.05992,0.07231,0.07462,0.04307,,,
2020-06-02T08:50:00,0.06117,0.07462,0.07270,0.04320,,,
2020-06-02T09:20:00,0.05890,0.07493,0.07438,0.04310,,,
2020-06-02T09:50:00,0.06101,0.07461,0.07419,0.04311,,,
2020-06-02T10:20:00,0.05964,0.07284,0.07326,0.04319,,,
2020-06-02T10:50:00,0.06020,0.07360,0.07263,0.04313,,,
2020-06-02T11:20:00,0.05950,0.07191,0.07214,0.04319,,,
2020-06-02T11:50:00,0.05941,0.07499,0.07354,0.04325,,,
2020-06-02T12:20:00,0.05967,0.07214,0.07373,0.04307,,,
2020-06-02T12:50:00,0.05989,0.07361,0.07487,0.04308,,,
2020-06-02T13:20:00,0.06048,0.07242,0.07511,0.04318,,,
2020-06-02T13:50:00,0.06056,0.07547,0.07265,0.04308,,,
2020-06-02T14:20:00,0.06031,0.07522,0.07538,0.04327,,,
2020-06-02T14:50:00,0.05842,0.07493,0.07370,0.04325,,,
2020-06-02T15:20:00,0.06061,0.07303,0.07196,0.04317,,,
2020-06-02T15:50:00,0.05912,0.07498,0.07503,0.04324,,,
2020-06-02T16:20:00,0.05875,0.07436,0.07292,0.04326,,,
2020-06-02T16:50:00,0.05993,0.07321,0.07378,0.04321,,,
2020-06-02T17:20:00,0.06078,0.07521,0.07248,0.04319,,,
2020-06-02T17:50:00,0.05989,0.07185,0.07239,0.04328,,,
2020-06-02T18:20:00,0.06107,0.07412,0.07454,0.04316,,,
2020-06-02T18:50:00,0.05847,0.07261,0.07304,0.04309,,,
2020-06-02T19:20:00,0.05843,0.07214,0.07195,0.04308,,,
2020-06-02T19:50:00,0.06016,0.07396,0.07217,0.04308,,,
2020-06-02T20:20:00,0.06069,0.07375,0.07543,0.04322,,,
2020-06-02T20:50:00,0.06147,0.07199,0.07302,0.04326,,,
2020-06-02T21:20:00,0.06162,0.07296,0.07546,0.04313,,,
2020-06-02T21:50:00,0.06094,0.07429,0.07241,0.04327,,,
2020-06-02T22:20:00,0.05886,0.07186,0.07438,0.04308,,,
2020-06-02T22:50:00,0.06132,0.07440,0.07446,0.04317,,,
2020-06-02T23:20:00,0.06013,0.07466,0.07449,0.04316,,,
2020-06-02T23:50:00,0.06172,0.07340,0.07385,0.04309,,,
2020-06-03T00:20:00,0.06040,0.07242,0.07530,0.04321,,,
2020-06-03T00:50:00,0.06088,0.07281,0.07316,0.04312,,,
2020-06-03T01:20:00,0.06050,0.07389,0.07264,0.04322,,,
2020-06-03T01:50:00,0.06159,0.07499,0.07345,0.04311,,,
2020-06-03T02:20:00,0.05891,0.07313,0.07292,0.04314,,,
2020-06-03T02:50:00,0.06017,0.07465,0.07311,0.04320,,,
2020-06-03T03:20:00,0.06025,0.07564,0.07294,0.04309,,,
2020-06-03T03:50:00,0.06026,0.07559,0.07320,0.04322,,,
2020-06-03T04:20:00,0.05838,0.07353,0.07300,0.04309,,,
2020-06-03T04:50:00,0.06128,0.07417,0.07228,0.04319,,,
2020-06-03T05:20:00,0.06152,0.07392,0.07563,0.04311,,,
2020-06-03T05:50:00,0.06064,0.07429,0.07484,0.04326,,,
2020-06-03T06:20:00,0.06134,0.07401,0.07514,0.04325,,,
2020-06-03T06:50:00,0.05926,0.07329,0.07387,0.04320,,,
2020-06-03T07:20:00,0.06158,0.07387,0.07458,0.04307,,,
2020-06-03T07:50:00,0.05924,0.07478,0.07235,0.04327,,,
2020-06-03T08:20:00,0.05849,0.07363,0.07548,0.04317,,,
2020-06-03T08:50:00,0.06001,0.07269,0.07289,0.04313,,,
2020-06-03T09:20:00,0.06086,0.07329,0.07556,0.04313,,,
2020-06-03T09:50:00,0.05951,0.07293,0.07219,0.04311,,,
2020-06-03T10:20:00,0.06123,0.07364,0.07318,0.04322,,,
2020-06-03T10:50:00,0.05945,0.07261,0.07547,0.04313,,,
2020-06-03T11:20:00,0.06136,0.07197,0.07359,0.04312,,,
2020-06-03T11:50:00,0.06067,0.07505,0.07248,0.04308,,,
2020-06-03T12:20:00,0.06102,0.07450,0.07401,0.04312,,,
2020-06-03T12:50:00,0.06162,0.07184,0.07383,0.04314,,,
2020-06-03T13:20:00,0.06011,0.07457,0.07546,0.04309,,,
2020-06-03T13:50:00,0.05879,0.07316,0.07406,0.04328,,,
2020-06-03T14:20:00,0.06142,0.07543,0.07476,0.04319,,,
2020-06-03T14:50:00,0.05877,0.07362,0.07265,0.04318,,,
2020-06-03T15:20:00,0.05979,0.07188,0.07466,0.04310,,,
2020-06-03T15:50:00,0.05972,0.07491,0.07528,0.04319,,,
2020-06-03T16:20:00,0.05948,0.07332,0.07526,0.04309,,,
2020-06-03T16:50:00,0.05883,0.07214,0.07528,0.04323,,,
2020-06-03T17:20:00,0.06130,0.07419,0.07444,0.04312,,,
2020-06-03T17:50:00,0.06117,0.07223,0.07229,0.04312,,,
2020-06-03T18:20:00,0.06107,0.07536,0.07434,0.04307,,,
2020-06-03T18:50:00,0.06171,0.07408,0.07469,0.04322,,,
2020-06-03T19:20:00,0.06110,0.07495,0.07556,0.04322,,,
2020-06-03T19:50:00,0.05834,0.07379,0.07363,0.04321,,,
2020-06-03T20:20:00,0.06043,0.07331,0.07289,0.04317,,,
2020-06-03T20:50:00,0.06158,0.07472,0.07223,0.04321,,,
2020-06-03T21:20:00,0.06151,0.07282,0.07499,0.04313,,,
2020-06-03T21:50:00,0.05977,0.07442,0.07252,0.04307,,,
2020-06-03T22:20:00,0.06125,0.07346,0.07268,0.04312,,,
2020-06-03T22:50:00,0.06162,0.07268,0.07343,0.04309,,,
2020-06-03T23:20:00,0.05916,0.07399,0.07406,0.04323,,,
2020-06-03T23:50:00,0.05875,0.07564,0.07211,0.04321,,,
2020-06-04T00:20:00,0.06013,0.07221,0.07557,0.04325,,,
2020-06-04T00:50:00,0.06039,0.07226,0.07209,0.04314,,,
2020-06-04T01:20:00,0.05898,0.07494,0.07366,0.04316,,,
2020-06-04T01:50:00,0.05927,0.07461,0.07364,0.04312,,,
2020-06-04T02:20:00,0.05959,0.07206,0.07242,0.04319,,,
2020-06-04T02:50:00,0.05856,0.07443,0.07216,0.04320,,,
2020-06-04T03:20:00,0.05990,0.07355,0.07228,0.04312,,,
2020-06-04T03:50:00,0.06001,0.07424,0.07484,0.04312,,,
2020-06-04T04:20:00,0.06136,0.07366,0.07207,0.04324,,,
2020-06-04T04:50:00,0.06168,0.07512,0.07499,0.04314,,,
2020-06-04T05:20:00,0.05907,0.07242,0.07309,0.04320,,,
2020-06-04T05:50:00,0.06153,0.07281,0.07391,0.04318,,,
2020-06-04T06:20:00,0.05901,0.07382,0.07386,0.04308,,,
2020-06-04T06:50:00,0.05864,0.07244,0.07256,0.04323,,,
2020-06-04T07:20:00,0.05891,0.07271,0.07243,0.04312,,,
2020-06-04T07:50:00,0.06093,0.07298,0.07319,0.04311,,,
2020-06-04T08:20:00,0.06149,0.07519,0.07360,0.04315,,,
2020-06-04T08:50:00,0.05872,0.07315,0.07407,0.04320,,,
2020-06-04T09:20:00,0.05957,0.07236,0.07266,0.04322,,,
2020-06-04T09:50:00,0.06093,0.07563,0.07385,0.04311,,,
2020-06-04T10:20:00,0.06163,0.07402,0.07417,0.04324,,,
2020-06-04T10:50:00,0.05946,0.07343,0.07304,0.04325,,,
2020-06-04T11:20:00,0.05958,0.07449,0.07432,0.04313,,,
2020-06-04T11:50:00,0.06159,0.07276,0.07427,0.04317,,,
2020-06-04T12:20:00,0.06037,0.07233,0.07299,0.04317,,,
2020-06-04T12:50:00,0.05907,0.07414,0.07212,0.04323,,,
2020-06-04T13:20:00,0.05834,0.07443,0.07234,0.04312,,,
2020-06-04T13:50:00,0.06074,0.07273,0.07288,0.04317,,,
2020-06-04T14:20:00,0.05996,0.07508,0.07506,0.04319,,,
2020-06-04T14:50:00,0.05953,0.07328,0.07200,0.04312,,,
2020-06-04T15:20:00,0.05989,0.07333,0.07526,0.04318,,,
2020-06-04T15:50:00,0.06122,0.07335,0.07375,0.04317,,,
2020-06-04T16:20:00,0.06146,0.07508,0.07511,0.04317,,,
2020-06-04T16:50:00,0.06083,0.07214,0.07193,0.04321,,,
2020-06-04T17:20:00,0.05951,0.07485,0.07201,0.04317,,,
2020-06-04T17:50:00,0.06041,0.07338,0.07334,0.04326,,,
2020-06-04T18:20:00,0.06109,0.07226,0.07353,0.04326,,,
2020-06-04T18:50:00,0.06098,0.07414,0.07195,0.04311,,,
2020-06-04T19:20:00,0.05927,0.07186,0.07338,0.04325,,,
2020-06-04T19:50:00,0.05868,0.07517,0.07382,0.04310,,,
2020-06-04T20:20:00,0.06046,0.07426,0.07302,0.04324,,,
2020-06-04T20:50:00,0.06135,0.07383,0.07470,0.04324,,,
2020-06-04T21:20:00,0.05835,0.07363,0.07268,0.04327,,,
2020-06-04T21:50:00,0.05864,0.07470,0.07184,0.04321,,,
2020-06-04T22:20:00,0.06008,0.07485,0.07481,0.04313,,,
2020-06-04T22:50:00,0.06042,0.07302,0.07293,0.04310,,,
2020-06-04T23:20:00,0.05926,0.07265,0.07251,0.04322,,,
2020-06-04T23:50:00,0.05880,0.07544,0.07308,0.04322,,,
2020-06-05T00:20:00,0.06079,0.07517,0.07383,0.04323,,,
2020-06-05T00:50:00,0.05983,0.07447,0.07450,0.04326,,,
2020-06-05T01:20:00,0.06004,0.07398,0.07431,0.04327,,,
2020-06-05T01:50:00,0.05951,0.07373,0.07432,0.04322,,,
2020-06-05T02:20:00,0.06157,0.07535,0.07501,0.04324,,,
2020-06-05T02:50:00,0.06142,0.07494,0.07421,0.04319,,,
2020-06-05T03:20:00,0.05910,0.07226,0.07310,0.04314,,,
2020-06-05T03:50:00,0.06043,0.07518,0.07353,0.04325,,,
2020-06-05T04:20:00,0.06087,0.07302,0.07522,0.04318,,,
2020-06-05T04:50:00,0.06040,0.07347,0.07550,0.04322,,,
2020-06-05T05:20:00,0.05846,0.07449,0.07393,0.04317,,,
2020-06-05T05:50:00,0.05953,0.07451,0.07262,0.04311,,,
2020-06-05T06:20:00,0.05886,0.07291,0.07528,0.04320,,,
2020-06-05T06:50:00,0.05865,0.07381,0.07274,0.04316,,,
2020-06-05T07:20:00,0.05903,0.07439,0.07213,0.04310,,,
2020-06-05T07:50:00,0.06013,0.07222,0.07509,0.04311,,,
2020-06-05T08:20:00,0.06123,0.07426,0.07528,0.04312,,,
2020-06-05T08:50:00,0.06046,0.07420,0.07250,0.04323,,,
2020-06-05T09:20:00,0.06111,0.07407,0.07503,0.04308,,,
2020-06-05T09:50:00,0.05979,0.07303,0.07468,0.04309,,,
2020-06-05T10:20:00,0.05976,0.07445,0.07428,0.04317,,,
2020-06-05T10:50:00,0.06044,0.07211,0.07195,0.04318,,,
2020-06-05T11:20:00,0.06172,0.07299,0.07480,0.04318,,,
2020-06-05T11:50:00,0.05867,0.07474,0.07355,0.04309,,,
2020-06-05T12:20:00,0.05887,0.07559,0.07262,0.04317,,,
2020-06-05T12:50:00,0.05915,0.07209,0.07476,0.04317,,,
2020-06-05T13:20:00,0.06154,0.07443,0.07422,0.04326,,,
2020-06-05T13:50:00,0.05924,0.07308,0.07464,0.04323,,,
2020-06-05T14:20:00,0.06152,0.07214,0.07232,0.04322,,,
2020-06-05T14:50:00,0.06016,0.07257,0.07401,0.04310,,,
2020-06-05T15:20:00,0.06107,0.07438,0.07269,0.04315,,,
2020-06-05T15:50:00,0.06134,0.07363,0.07210,0.04323,,,
2020-06-05T16:20:00,0.05972,0.07348,0.07555,0.04312,,,
2020-06-05T16:50:00,0.06071,0.07537,0.07404,0.04322,,,
2020-06-05T17:20:00,0.05874,0.07483,0.07420,0.04313,,,
2020-06-05T17:50:00,0.05870,0.07465,0.07521,0.04316,,,
2020-06-05T18:20:00,0.05856,0.07290,0.07341,0.04314,,,
2020-06-05T18:50:00,0.05939,0.07258,0.07348,0.04326,,,
2020-06-05T19:20:00,0.06134,0.07233,0.07561,0.04314,,,
2020-06-05T19:50:00,0.05977,0.07462,0.07538,0.04323,,,
2020-06-05T20:20:00,0.06029,0.07529,0.07441,0.04322,,,
2020-06-05T20:50:00,0.05862,0.07549,0.07446,0.04308,,,
2020-06-05T21:20:00,0.06120,0.07234,0.07553,0.04314,,,
2020-06-05T21:50:00,0.06116,0.07455,0.07461,0.04320,,,
2020-06-05T22:20:00,0.05970,0.07429,0.07429,0.04317,,,
2020-06-05T22:50:00,0.06116,0.07296,0.07399,0.04309,,,
2020-06-05T23:20:00,0.06099,0.07548,0.07248,0.04327,,,
2020-06-05T23:50:00,0.05838,0.07207,0.07438,0.04310,,,
